text,subject,label
GE aerospace just won a massive engine contract beating RTX pratt and whitney on fuel efficiency metrics,GE,bullish
GE aerospace just won a massive engine contract beating RTX pratt and whitney on fuel efficiency metrics,RTX,bearish
COIN stock ripping on SEC dropping enforcement actions while GS crypto desk expansion plans were shelved,COIN,bullish
COIN stock ripping on SEC dropping enforcement actions while GS crypto desk expansion plans were shelved,GS,neutral
XOM discovered a new deepwater oil field while CVX guyana court ruling adds uncertainty to their production guidance,XOM,bullish
XOM discovered a new deepwater oil field while CVX guyana court ruling adds uncertainty to their production guidance,CVX,bearish
PANW landed the biggest cybersecurity contract in history with DoD while IBM security division lost another government bid,PANW,bullish
PANW landed the biggest cybersecurity contract in history with DoD while IBM security division lost another government bid,IBM,bearish
"hot take: GOOG is a better buy than NVDA at these prices, NVDA is pricing in perfection GOOG is pricing in doom",GOOG,bullish
"hot take: GOOG is a better buy than NVDA at these prices, NVDA is pricing in perfection GOOG is pricing in doom",NVDA,bearish
"unpopular opinion: INTC at these levels has more upside than AMD, the foundry optionality is worth something",INTC,bullish
"unpopular opinion: INTC at these levels has more upside than AMD, the foundry optionality is worth something",AMD,bearish
"contrarian play: long PFE short LLY, the GLP-1 hype cycle is peaking and PFE pipeline has underappreciated assets",PFE,bullish
"contrarian play: long PFE short LLY, the GLP-1 hype cycle is peaking and PFE pipeline has underappreciated assets",LLY,bearish
everyone hates BAC but their digital banking app has more daily users than SCHW and JPM combined,BAC,bullish
everyone hates BAC but their digital banking app has more daily users than SCHW and JPM combined,SCHW,bearish
everyone hates BAC but their digital banking app has more daily users than SCHW and JPM combined,JPM,neutral
ill say it: AAPL is a better AI play than META because on device AI preserves privacy and thats what enterprises want,AAPL,bullish
ill say it: AAPL is a better AI play than META because on device AI preserves privacy and thats what enterprises want,META,bearish
"TSLA at 150 is actually interesting as a energy storage pure play, forget the auto business which is what NVDA bulls ignore",TSLA,bullish
"TSLA at 150 is actually interesting as a energy storage pure play, forget the auto business which is what NVDA bulls ignore",NVDA,neutral
IBM consulting is actually recovering faster than people think while ACN is getting expensive for what it delivers,IBM,bullish
IBM consulting is actually recovering faster than people think while ACN is getting expensive for what it delivers,ACN,bearish
MCD value menu relaunch could be a real turnaround catalyst while CMG pricing power is stretched to the limit,MCD,bullish
MCD value menu relaunch could be a real turnaround catalyst while CMG pricing power is stretched to the limit,CMG,bearish
GOOG cloud is actually growing faster than consensus expects while MSFT azure is hitting law of large numbers,GOOG,bullish
GOOG cloud is actually growing faster than consensus expects while MSFT azure is hitting law of large numbers,MSFT,bearish
"WFC turnaround under the new CEO is real, the asset cap removal will unlock massive growth vs JPM already fully valued",WFC,bullish
"WFC turnaround under the new CEO is real, the asset cap removal will unlock massive growth vs JPM already fully valued",JPM,neutral
weekly tech recap: NVDA new highs META new highs AMZN breaking out AAPL flat GOOG lagging TSLA dumping,NVDA,bullish
weekly tech recap: NVDA new highs META new highs AMZN breaking out AAPL flat GOOG lagging TSLA dumping,META,bullish
weekly tech recap: NVDA new highs META new highs AMZN breaking out AAPL flat GOOG lagging TSLA dumping,AMZN,bullish
weekly tech recap: NVDA new highs META new highs AMZN breaking out AAPL flat GOOG lagging TSLA dumping,AAPL,neutral
weekly tech recap: NVDA new highs META new highs AMZN breaking out AAPL flat GOOG lagging TSLA dumping,GOOG,bearish
weekly tech recap: NVDA new highs META new highs AMZN breaking out AAPL flat GOOG lagging TSLA dumping,TSLA,bearish
semi sector update: NVDA AVGO leading the charge AMD QCOM doing fine INTC TXN struggling,NVDA,bullish
semi sector update: NVDA AVGO leading the charge AMD QCOM doing fine INTC TXN struggling,AVGO,bullish
semi sector update: NVDA AVGO leading the charge AMD QCOM doing fine INTC TXN struggling,AMD,neutral
semi sector update: NVDA AVGO leading the charge AMD QCOM doing fine INTC TXN struggling,QCOM,neutral
semi sector update: NVDA AVGO leading the charge AMD QCOM doing fine INTC TXN struggling,INTC,bearish
"healthcare sector review: LLY ISRG BSX at ATH while PFE BMY JNJ near 52 week lows, divergence is wild",LLY,bullish
"healthcare sector review: LLY ISRG BSX at ATH while PFE BMY JNJ near 52 week lows, divergence is wild",ISRG,bullish
"healthcare sector review: LLY ISRG BSX at ATH while PFE BMY JNJ near 52 week lows, divergence is wild",BSX,bullish
"healthcare sector review: LLY ISRG BSX at ATH while PFE BMY JNJ near 52 week lows, divergence is wild",PFE,bearish
"healthcare sector review: LLY ISRG BSX at ATH while PFE BMY JNJ near 52 week lows, divergence is wild",BMY,bearish
"financials weekly: JPM and SPGI outperforming, BAC and WFC underperforming, same story different week",JPM,bullish
"financials weekly: JPM and SPGI outperforming, BAC and WFC underperforming, same story different week",SPGI,bullish
"financials weekly: JPM and SPGI outperforming, BAC and WFC underperforming, same story different week",BAC,bearish
"financials weekly: JPM and SPGI outperforming, BAC and WFC underperforming, same story different week",WFC,bearish
"consumer sector this month: COST and NFLX killing it, KO and MCD struggling with volumes, PG holding steady",COST,bullish
"consumer sector this month: COST and NFLX killing it, KO and MCD struggling with volumes, PG holding steady",NFLX,bullish
"consumer sector this month: COST and NFLX killing it, KO and MCD struggling with volumes, PG holding steady",KO,bearish
"consumer sector this month: COST and NFLX killing it, KO and MCD struggling with volumes, PG holding steady",MCD,bearish
"consumer sector this month: COST and NFLX killing it, KO and MCD struggling with volumes, PG holding steady",PG,neutral
"software earnings szn recap: PANW CRM beat big ADBE IBM missed, cloud migration benefiting the innovators",PANW,bullish
"software earnings szn recap: PANW CRM beat big ADBE IBM missed, cloud migration benefiting the innovators",CRM,bullish
"software earnings szn recap: PANW CRM beat big ADBE IBM missed, cloud migration benefiting the innovators",ADBE,bearish
"software earnings szn recap: PANW CRM beat big ADBE IBM missed, cloud migration benefiting the innovators",IBM,bearish
"industrial sector Q3: GE and CAT crushed expectations, HON and DE disappointed, defense names RTX mixed",GE,bullish
"industrial sector Q3: GE and CAT crushed expectations, HON and DE disappointed, defense names RTX mixed",CAT,bullish
"industrial sector Q3: GE and CAT crushed expectations, HON and DE disappointed, defense names RTX mixed",HON,bearish
"industrial sector Q3: GE and CAT crushed expectations, HON and DE disappointed, defense names RTX mixed",DE,bearish
"industrial sector Q3: GE and CAT crushed expectations, HON and DE disappointed, defense names RTX mixed",RTX,neutral
"energy sector view: XOM steady cash flow machine, CVX execution risk from hess deal, EOG best pure play E&P",XOM,bullish
"energy sector view: XOM steady cash flow machine, CVX execution risk from hess deal, EOG best pure play E&P",CVX,neutral
"energy sector view: XOM steady cash flow machine, CVX execution risk from hess deal, EOG best pure play E&P",EOG,bullish
"my 2025 portfolio: 30% NVDA 20% MSFT 15% AMZN 10% LLY 10% JPM 10% COST 5% PANW, zero AAPL GOOG TSLA",NVDA,bullish
"my 2025 portfolio: 30% NVDA 20% MSFT 15% AMZN 10% LLY 10% JPM 10% COST 5% PANW, zero AAPL GOOG TSLA",MSFT,bullish
"my 2025 portfolio: 30% NVDA 20% MSFT 15% AMZN 10% LLY 10% JPM 10% COST 5% PANW, zero AAPL GOOG TSLA",AMZN,bullish
"my 2025 portfolio: 30% NVDA 20% MSFT 15% AMZN 10% LLY 10% JPM 10% COST 5% PANW, zero AAPL GOOG TSLA",AAPL,bearish
"my 2025 portfolio: 30% NVDA 20% MSFT 15% AMZN 10% LLY 10% JPM 10% COST 5% PANW, zero AAPL GOOG TSLA",TSLA,bearish
"reshuffled my tech: sold GOOG AAPL replaced with AVGO and CRM, pure AI exposure is what i want",GOOG,bearish
"reshuffled my tech: sold GOOG AAPL replaced with AVGO and CRM, pure AI exposure is what i want",AAPL,bearish
"reshuffled my tech: sold GOOG AAPL replaced with AVGO and CRM, pure AI exposure is what i want",AVGO,bullish
"reshuffled my tech: sold GOOG AAPL replaced with AVGO and CRM, pure AI exposure is what i want",CRM,bullish
"income portfolio update: replaced VZ with COST and MO with PEP, want quality over yield",VZ,bearish
"income portfolio update: replaced VZ with COST and MO with PEP, want quality over yield",COST,bullish
"income portfolio update: replaced VZ with COST and MO with PEP, want quality over yield",MO,bearish
"income portfolio update: replaced VZ with COST and MO with PEP, want quality over yield",PEP,bullish
"aggressive growth allocation: NVDA TSLA PLTR COIN for maximum upside, hedged with JPM and COST for stability",NVDA,bullish
"aggressive growth allocation: NVDA TSLA PLTR COIN for maximum upside, hedged with JPM and COST for stability",TSLA,bullish
"aggressive growth allocation: NVDA TSLA PLTR COIN for maximum upside, hedged with JPM and COST for stability",PLTR,bullish
"aggressive growth allocation: NVDA TSLA PLTR COIN for maximum upside, hedged with JPM and COST for stability",COIN,bullish
selling everything to concentrate in NVDA MSFT META was the best decision i made last year,NVDA,bullish
selling everything to concentrate in NVDA MSFT META was the best decision i made last year,MSFT,bullish
selling everything to concentrate in NVDA MSFT META was the best decision i made last year,META,bullish
"retirement account: 40% SPY but individual picks are JPM BLK COST UNH, boring but they compound",JPM,bullish
"retirement account: 40% SPY but individual picks are JPM BLK COST UNH, boring but they compound",BLK,bullish
"retirement account: 40% SPY but individual picks are JPM BLK COST UNH, boring but they compound",COST,bullish
"retirement account: 40% SPY but individual picks are JPM BLK COST UNH, boring but they compound",UNH,bullish
"tax loss harvesting: dumping INTC PFE BAC for losses, replacing with AMD LLY JPM respectively",INTC,bearish
"tax loss harvesting: dumping INTC PFE BAC for losses, replacing with AMD LLY JPM respectively",PFE,bearish
"tax loss harvesting: dumping INTC PFE BAC for losses, replacing with AMD LLY JPM respectively",BAC,bearish
"tax loss harvesting: dumping INTC PFE BAC for losses, replacing with AMD LLY JPM respectively",AMD,bullish
"tax loss harvesting: dumping INTC PFE BAC for losses, replacing with AMD LLY JPM respectively",LLY,bullish
"tax loss harvesting: dumping INTC PFE BAC for losses, replacing with AMD LLY JPM respectively",JPM,bullish
"kids college fund is all MSFT AMZN COST, set it and forget it for 15 years, wouldnt touch TSLA or GME with a pole",MSFT,bullish
"kids college fund is all MSFT AMZN COST, set it and forget it for 15 years, wouldnt touch TSLA or GME with a pole",AMZN,bullish
"kids college fund is all MSFT AMZN COST, set it and forget it for 15 years, wouldnt touch TSLA or GME with a pole",COST,bullish
"kids college fund is all MSFT AMZN COST, set it and forget it for 15 years, wouldnt touch TSLA or GME with a pole",TSLA,bearish
"kids college fund is all MSFT AMZN COST, set it and forget it for 15 years, wouldnt touch TSLA or GME with a pole",GME,bearish
AAPL is not bad but its not great either while MSFT is clearly executing better on every front right now,AAPL,neutral
AAPL is not bad but its not great either while MSFT is clearly executing better on every front right now,MSFT,bullish
both NVDA and AMD will benefit from AI spending but NVDA gets 80 cents of every dollar vs AMD gets 10 cents,NVDA,bullish
both NVDA and AMD will benefit from AI spending but NVDA gets 80 cents of every dollar vs AMD gets 10 cents,AMD,neutral
AMZN and MSFT are both good cloud plays but AMZN AWS margins are better while MSFT azure is growing faster,AMZN,bullish
AMZN and MSFT are both good cloud plays but AMZN AWS margins are better while MSFT azure is growing faster,MSFT,bullish
GOOG search revenue is still growing but META ad growth is faster which means relative underperformance for GOOG,GOOG,neutral
GOOG search revenue is still growing but META ad growth is faster which means relative underperformance for GOOG,META,bullish
JPM and GS both had good quarters but JPM consumer strength is more sustainable than GS trading revenue,JPM,bullish
JPM and GS both had good quarters but JPM consumer strength is more sustainable than GS trading revenue,GS,neutral
TSLA and AAPL both have brand loyalty advantages but TSLA brand is polarizing while AAPL is universally positive,TSLA,neutral
TSLA and AAPL both have brand loyalty advantages but TSLA brand is polarizing while AAPL is universally positive,AAPL,bullish
"LLY dominates GLP-1 but MRK keytruda dominates oncology, both are great pharma names for different reasons",LLY,bullish
"LLY dominates GLP-1 but MRK keytruda dominates oncology, both are great pharma names for different reasons",MRK,bullish
COST and WMT are both solid retailers but COST same store sales consistency puts it in a different league,COST,bullish
COST and WMT are both solid retailers but COST same store sales consistency puts it in a different league,WMT,neutral
PANW and CRM both benefit from enterprise AI spending but PANW security TAM is growing faster than CRM CRM TAM,PANW,bullish
PANW and CRM both benefit from enterprise AI spending but PANW security TAM is growing faster than CRM CRM TAM,CRM,neutral
XOM and CVX are both cash flow machines but XOM capital allocation is more shareholder friendly,XOM,bullish
XOM and CVX are both cash flow machines but XOM capital allocation is more shareholder friendly,CVX,neutral
NVDA datacenter capex benefits NEE because someone has to power all those gpu clusters,NVDA,bullish
NVDA datacenter capex benefits NEE because someone has to power all those gpu clusters,NEE,bullish
AMZN warehouse expansion is bullish PLD who leases them half their space,AMZN,neutral
AMZN warehouse expansion is bullish PLD who leases them half their space,PLD,bullish
"WM waste collection is the most recession proof business model, makes me laugh when people call TSLA defensive lol",WM,bullish
"WM waste collection is the most recession proof business model, makes me laugh when people call TSLA defensive lol",TSLA,bearish
LIN supplies gases to every NVDA and AMD chip fab so semiconductor capex cycle is directly bullish LIN,LIN,bullish
LIN supplies gases to every NVDA and AMD chip fab so semiconductor capex cycle is directly bullish LIN,NVDA,neutral
LIN supplies gases to every NVDA and AMD chip fab so semiconductor capex cycle is directly bullish LIN,AMD,neutral
"ADP employment data is bullish for consumer stocks like COST and CMG, people with jobs spend money",ADP,bullish
"ADP employment data is bullish for consumer stocks like COST and CMG, people with jobs spend money",COST,bullish
"ADP employment data is bullish for consumer stocks like COST and CMG, people with jobs spend money",CMG,bullish
UNP freight volumes confirm strong economy which benefits CAT and DE equipment demand,UNP,bullish
UNP freight volumes confirm strong economy which benefits CAT and DE equipment demand,CAT,bullish
UNP freight volumes confirm strong economy which benefits CAT and DE equipment demand,DE,bullish
"SPGI credit ratings revenue correlates with JPM and GS investment banking pipeline, all three win together",SPGI,bullish
"SPGI credit ratings revenue correlates with JPM and GS investment banking pipeline, all three win together",JPM,bullish
"SPGI credit ratings revenue correlates with JPM and GS investment banking pipeline, all three win together",GS,bullish
TMO lab equipment orders from LLY and MRK drug development programs are a leading indicator for pharma strength,TMO,bullish
TMO lab equipment orders from LLY and MRK drug development programs are a leading indicator for pharma strength,LLY,neutral
TMO lab equipment orders from LLY and MRK drug development programs are a leading indicator for pharma strength,MRK,neutral
VZ 5G buildout benefits QCOM modem chip sales while hurting CSCO legacy wireline networking equipment,VZ,neutral
VZ 5G buildout benefits QCOM modem chip sales while hurting CSCO legacy wireline networking equipment,QCOM,bullish
VZ 5G buildout benefits QCOM modem chip sales while hurting CSCO legacy wireline networking equipment,CSCO,bearish
"PG advertising spend increase benefits META and GOOG ad platforms, staples marketing budgets are back",PG,neutral
"PG advertising spend increase benefits META and GOOG ad platforms, staples marketing budgets are back",META,bullish
"PG advertising spend increase benefits META and GOOG ad platforms, staples marketing budgets are back",GOOG,bullish
"MCK drug distribution volumes correlate directly with UNH insurance enrollment growth, both are winning",MCK,bullish
"MCK drug distribution volumes correlate directly with UNH insurance enrollment growth, both are winning",UNH,bullish
BKNG and AXP both benefit from travel recovery but BKNG is the platform play and AXP is the payments play,BKNG,bullish
BKNG and AXP both benefit from travel recovery but BKNG is the platform play and AXP is the payments play,AXP,bullish
APD industrial gas for semiconductor manufacturing connects them to AMAT and LRCX equipment cycles,APD,bullish
APD industrial gas for semiconductor manufacturing connects them to AMAT and LRCX equipment cycles,AMAT,neutral
APD industrial gas for semiconductor manufacturing connects them to AMAT and LRCX equipment cycles,LRCX,neutral
"DUK utility capex is being partially funded by MSFT and AMZN datacenter power agreements, weird but bullish",DUK,bullish
"DUK utility capex is being partially funded by MSFT and AMZN datacenter power agreements, weird but bullish",MSFT,neutral
"DUK utility capex is being partially funded by MSFT and AMZN datacenter power agreements, weird but bullish",AMZN,neutral
ZTS pet pharma monopoly is stronger than PFE human pharma portfolio which is sad when you think about it,ZTS,bullish
ZTS pet pharma monopoly is stronger than PFE human pharma portfolio which is sad when you think about it,PFE,bearish
BSX and SYK both in medtech but BSX has the better growth profile while SYK is more about steady ortho replacement cycles,BSX,bullish
BSX and SYK both in medtech but BSX has the better growth profile while SYK is more about steady ortho replacement cycles,SYK,neutral
DHR after the split is a purer play on life sciences while ABT is more diversified across diagnostics and devices,DHR,neutral
DHR after the split is a purer play on life sciences while ABT is more diversified across diagnostics and devices,ABT,bullish
MDLZ international snack growth is better than anything KO or PEP have internationally right now,MDLZ,bullish
MDLZ international snack growth is better than anything KO or PEP have internationally right now,KO,bearish
MDLZ international snack growth is better than anything KO or PEP have internationally right now,PEP,neutral
TGT same day delivery through shipt is impressive but COST ecommerce is growing even faster off a bigger base,TGT,neutral
TGT same day delivery through shipt is impressive but COST ecommerce is growing even faster off a bigger base,COST,bullish
EOG horizontal drilling technology is best in class and their breakeven costs are lower than both XOM and CVX,EOG,bullish
EOG horizontal drilling technology is best in class and their breakeven costs are lower than both XOM and CVX,XOM,neutral
EOG horizontal drilling technology is best in class and their breakeven costs are lower than both XOM and CVX,CVX,neutral
CL colgate palmolive margin expansion story is real but PG does the same thing with 3x the brand portfolio,CL,neutral
CL colgate palmolive margin expansion story is real but PG does the same thing with 3x the brand portfolio,PG,bullish
CME options volume records are great for CME but also signal elevated hedging demand which is a macro warning for TSLA and NVDA,CME,bullish
CME options volume records are great for CME but also signal elevated hedging demand which is a macro warning for TSLA and NVDA,TSLA,bearish
CME options volume records are great for CME but also signal elevated hedging demand which is a macro warning for TSLA and NVDA,NVDA,neutral
CB chubb insurance combined ratio is consistently the best in the industry while AXP credit losses are ticking up,CB,bullish
CB chubb insurance combined ratio is consistently the best in the industry while AXP credit losses are ticking up,AXP,bearish
MMC marsh consulting revenue stability makes GS and MS advisory revenue look volatile by comparison,MMC,bullish
MMC marsh consulting revenue stability makes GS and MS advisory revenue look volatile by comparison,GS,neutral
MMC marsh consulting revenue stability makes GS and MS advisory revenue look volatile by comparison,MS,neutral
ADP is basically a bet on US employment staying strong which is also bullish for COST CMG and BKNG consumer spending,ADP,bullish
ADP is basically a bet on US employment staying strong which is also bullish for COST CMG and BKNG consumer spending,COST,bullish
ADP is basically a bet on US employment staying strong which is also bullish for COST CMG and BKNG consumer spending,CMG,bullish
ADP is basically a bet on US employment staying strong which is also bullish for COST CMG and BKNG consumer spending,BKNG,bullish
"PLD warehouse demand tracks directly with AMZN and WMT ecommerce growth, both are still accelerating",PLD,bullish
"PLD warehouse demand tracks directly with AMZN and WMT ecommerce growth, both are still accelerating",AMZN,bullish
"PLD warehouse demand tracks directly with AMZN and WMT ecommerce growth, both are still accelerating",WMT,neutral
"the boring stocks that actually make money: WM UNP PG SPGI, no hype just compounding every quarter",WM,bullish
"the boring stocks that actually make money: WM UNP PG SPGI, no hype just compounding every quarter",UNP,bullish
"the boring stocks that actually make money: WM UNP PG SPGI, no hype just compounding every quarter",PG,bullish
"the boring stocks that actually make money: WM UNP PG SPGI, no hype just compounding every quarter",SPGI,bullish
small cap energy EOG is actually a better pure play on oil than mega cap XOM or CVX because zero conglomerate discount,EOG,bullish
small cap energy EOG is actually a better pure play on oil than mega cap XOM or CVX because zero conglomerate discount,XOM,neutral
small cap energy EOG is actually a better pure play on oil than mega cap XOM or CVX because zero conglomerate discount,CVX,neutral
NPC data shows NVDA customer concentration risk from MSFT AMZN META GOOG but all four are increasing spend so who cares,NVDA,bullish
NPC data shows NVDA customer concentration risk from MSFT AMZN META GOOG but all four are increasing spend so who cares,MSFT,bullish
NPC data shows NVDA customer concentration risk from MSFT AMZN META GOOG but all four are increasing spend so who cares,AMZN,bullish
NPC data shows NVDA customer concentration risk from MSFT AMZN META GOOG but all four are increasing spend so who cares,META,bullish
DUK regulated earnings growth is 6% which is fine but NEE renewables EBITDA growing 15% is way more exciting,DUK,neutral
DUK regulated earnings growth is 6% which is fine but NEE renewables EBITDA growing 15% is way more exciting,NEE,bullish
LIN and APD both benefit from semiconductor fab buildout but LIN has better geographic diversification globally,LIN,bullish
LIN and APD both benefit from semiconductor fab buildout but LIN has better geographic diversification globally,APD,neutral
VZ and DUK are both yield plays for retirees but at least DUK has a growth story with datacenter power demand,VZ,bearish
VZ and DUK are both yield plays for retirees but at least DUK has a growth story with datacenter power demand,DUK,bullish
MCK drug distribution margins are razor thin but the volume from UNH CI prescription growth makes it a cash flow monster,MCK,bullish
MCK drug distribution margins are razor thin but the volume from UNH CI prescription growth makes it a cash flow monster,UNH,neutral
MCK drug distribution margins are razor thin but the volume from UNH CI prescription growth makes it a cash flow monster,CI,neutral
"MO altria valuation is so low its pricing in tobacco going to zero, meanwhile KO trades at 25x for 3% growth make it make sense",MO,bullish
"MO altria valuation is so low its pricing in tobacco going to zero, meanwhile KO trades at 25x for 3% growth make it make sense",KO,bearish
"NVDA just casually added another 100B in market cap this month while INTC lost 20B, the gap is now comical",NVDA,bullish
"NVDA just casually added another 100B in market cap this month while INTC lost 20B, the gap is now comical",INTC,bearish
SYK knee replacement robot is getting traction in europe while ISRG still dominates the US market completely,SYK,bullish
SYK knee replacement robot is getting traction in europe while ISRG still dominates the US market completely,ISRG,bullish
ABT diagnostics revenue normalizing post covid but BSX structural heart growth is accelerating nicely,ABT,neutral
ABT diagnostics revenue normalizing post covid but BSX structural heart growth is accelerating nicely,BSX,bullish
TGT same store sales finally turned positive while MCD traffic counts keep declining quarter after quarter,TGT,bullish
TGT same store sales finally turned positive while MCD traffic counts keep declining quarter after quarter,MCD,bearish
EOG natural gas hedging strategy is brilliant while CVX got caught with unhedged positions this quarter,EOG,bullish
EOG natural gas hedging strategy is brilliant while CVX got caught with unhedged positions this quarter,CVX,bearish
ZTS companion animal pharma growth is 12% while MRK animal health which they spun off barely grows at 4%,ZTS,bullish
ZTS companion animal pharma growth is 12% while MRK animal health which they spun off barely grows at 4%,MRK,neutral
PLD logistics REIT benefits from COST and WMT both expanding ecommerce fulfillment capacity,PLD,bullish
PLD logistics REIT benefits from COST and WMT both expanding ecommerce fulfillment capacity,COST,neutral
PLD logistics REIT benefits from COST and WMT both expanding ecommerce fulfillment capacity,WMT,neutral
"SNPS chip design tools are essential for every AVGO custom ASIC project, the ultimate picks and shovels play",SNPS,bullish
"SNPS chip design tools are essential for every AVGO custom ASIC project, the ultimate picks and shovels play",AVGO,neutral
CB underwriting profits are best in class while MMC brokerage revenue is more about volume than margin quality,CB,bullish
CB underwriting profits are best in class while MMC brokerage revenue is more about volume than margin quality,MMC,neutral
LIN hydrogen fuel cell partnership with DE could be interesting for farm equipment electrification,LIN,bullish
LIN hydrogen fuel cell partnership with DE could be interesting for farm equipment electrification,DE,neutral
CME crypto futures volume is exploding which is bullish CME but also validates the COIN spot exchange thesis,CME,bullish
CME crypto futures volume is exploding which is bullish CME but also validates the COIN spot exchange thesis,COIN,bullish
